   posx(m)        px/pz(rad)         posy(m)       py/pz(rad)         posz(m)           pz/pz(rad)   
-0.00099703199       +0.062582490       -0.00048300015       +0.017886271       +0.0011289704       -0.0012202741       
+0.0012424221       -0.021827506       -0.00019251623       +0.031436134       -0.00048293077       +0.00068814771       
+0.00054810432       -0.043290304       +0.0016246377       -0.046038881       +0.0015397070       +0.0015852020       
+0.0010233169       -0.022403441       +0.00015839210       +0.025529475       +0.00055308452       +0.0015447030       
-0.00053899131       +0.024537537       -0.0017710045       +0.031574777       -0.00085322195       +0.0015497462       
+0.0015528659       -0.032567158       -0.00014170776       -0.018746585       +0.0037118011       +0.0012215219       
+0.00043120820       +0.0040203541       -0.0012739538       +0.015515700       -0.0017603438       +0.0016915115       
+0.0019665908       -0.061518516       +0.00054325659       -0.039364861       -0.0029200787       -0.0022913526       
+0.0018026310       -0.073986597       -0.00053794035       -0.00035476402       -0.0013945188       +0.0018111657       
+0.00089488478       -0.030917323       -0.0019577792       +0.081521489       -0.0010446828       +0.00086728543       
+0.0021767690       -0.068113399       -0.00043509539       -0.0056955997       +0.0016279642       +0.0018084556       
-0.0012364259       +0.034247865       +0.0011809195       -0.063183955       +0.0021629700       -0.00049010767       
+0.0023816088       -0.088748375       -0.00035264371       +0.0063770217       -0.00084690855       -0.0017292491       
-0.00067380534       -0.011188178       -0.00010767509       -0.0057389086       +0.00057837150       -0.0012549502       
-0.0016374062       +0.031741050       +0.0012397592       -0.028087765       -0.0030950580       +0.0015728093       
+0.00060724710       -0.015400220       +0.00080094109       +0.0068782341       -0.0026799538       +0.0012012309       
+0.00035066462       -0.030186728       -0.0017818068       +0.072335907       -0.0032508041       +0.00041061573       
+6.3517475e-05       +0.026371293       -0.0012442508       +0.050557614       -0.00092440125       +0.0013696800       
-0.0024464116       +0.070147138       -0.00028189502       +0.020690983       -0.00076327857       +0.0022547513       
-0.00097213396       +0.038174716       -0.00012096379       +0.035073240       +0.00062720330       +0.0014321714       
-2.3967460e-05       -0.030060382       -5.8178114e-05       +0.017673898       +0.0019746179       +0.00036633996       
-0.00077646141       +0.023114504       +0.00079259284       -0.056284461       +0.00023258317       -0.0023584952       
-0.0012649906       +0.033799644       -0.00027284644       -0.021247233       -0.00066937475       +0.00072466212       
-0.0015016357       +0.027655793       -0.0015173198       +0.055355822       -0.0032542702       +0.0011366194       
+0.0023203914       -0.085752543       +0.00079330244       -0.020943687       +5.4163947e-05       -0.00033988168       
+0.0016623412       -0.074405645       +0.00083187301       -0.015219923       -0.00075103665       -0.0013888172       
-0.0019912274       +0.054403823       +0.0014262864       -0.056011924       -0.0015613960       -0.0015673103       
+0.00086751906       -0.038094716       +0.0013100558       -0.015153417       +0.00094022565       +0.00090909827       
+0.0023966017       -0.073825616       -0.00044363791       -0.00030169471       -0.0012057245       -0.0014968472       
+0.00084032404       -0.048430425       +0.0015129338       -0.032931307       +0.0032609210       -0.00034109024       
+0.0013079384       -0.037372504       +0.0013479412       -0.066537357       -0.0036694678       -0.0021162543       
+0.0025153360       -0.089922344       -0.00015785900       +0.0071949452       -0.0024824144       -0.0020715493       
-0.00039384807       -0.0019939598       +0.0021099864       -0.080840970       +0.0012025385       +0.00024947257       
+0.0016408920       -0.041255610       -0.0018844712       +0.051818608       +0.0027219983       -0.0022098674       
+0.00018889357       -0.0014067191       -0.0026200158       +0.086399609       +6.3233812e-06       -0.00028753295       
-0.0017272992       +0.079626007       -0.00029680635       +0.014517836       +0.0026072152       -0.0011914184       
+0.00012186915       -0.035533326       +0.00085612334       -0.035072301       -0.0036651613       -0.00062404948       
-0.0024368653       +0.065413607       +0.00011087921       -0.012658606       -0.0015892404       -0.00036338817       
-4.5730577e-05       -0.028990922       +0.00024190155       -0.023861462       -0.0036321530       -0.00069962147       
+5.2379452e-05       +0.0082660944       -0.0020425631       +0.043824106       -0.0026139738       +0.00013639384       
+0.0026413853       -0.084877064       -0.00023965310       +0.0039435777       +0.0022109036       +0.00027708945       
+0.00097269254       -0.030640971       -0.0021624642       +0.051613150       +0.0018885949       -0.0020709759       
+0.00079128150       -0.053267164       -0.00022525841       +0.023572258       +0.0018313786       -0.00063130152       
-0.0013684706       +0.069227421       -0.00060806144       +0.030158632       +0.0020256588       -0.0020867337       
-0.00064141408       +0.037105761       -0.0022208812       +0.066041504       +0.00056296191       +0.00099231712       
-0.0015127232       +0.071800281       +0.00083869383       -0.036064615       +0.00010932742       +0.00044785996       
-0.0018206928       +0.054294443       -0.0012324128       +0.018996559       +0.0020830913       +0.00093236333       
-0.0017091781       +0.039428649       +0.00061231379       +0.0020937807       +0.0013265895       -0.00032952905       
+0.0010025015       -0.059424295       +0.0011179382       -0.040692525       -0.0019954469       +0.00017448804       
-2.8664502e-05       -0.0036364700       +0.0011425020       -0.0047121312       -5.9566023e-05       +0.0011860132       
+5.9349032e-05       -0.024148529       +0.0010043238       -0.0082844631       +0.0036133336       -0.00081704595       
-0.0016887669       +0.031440387       +0.00063767217       -0.0058821769       +0.0037762736       +0.0024658087       
+0.00074052388       -0.035128954       +0.0023540069       -0.079350994       +0.0016029917       -0.0010552722       
+0.0025526457       -0.077112498       -0.00030014353       +0.018481539       -0.00060190807       +0.0011595638       
-0.00046426154       -0.010964745       -0.0011452143       +0.018611861       +0.0011279784       +0.00037560518       
+0.00047466535       -0.019781674       +0.0026001216       -0.082550572       -0.0018226945       -0.00029435016       
-0.00097053323       +0.037012882       -0.0024295881       +0.073653788       -0.0027964366       -0.0024565123       
+0.0011436454       -0.056106853       +0.0014769292       -0.032029775       +0.00020393388       +0.0018625204       
+0.0014628780       -0.039199554       +0.0019106082       -0.073308197       -0.00088973491       -0.0010271570       
+0.0016382840       -0.046387451       -0.0011446873       +0.013284215       +0.0034450519       +0.0022841773       
-0.00089872053       +0.016964814       -0.0020183841       +0.079099066       +0.0037317168       -0.00015199061       
+0.00032125677       -0.016378268       +0.0025425285       -0.071971852       +0.00035117682       +0.0013412696       
-0.0015226242       +0.021706390       +0.00071705383       -0.029802546       -0.0026031634       -0.0013916986       
-0.00035444328       -0.021704442       +0.00065739602       -0.026265818       -0.0022529293       -0.00053783803       
+0.0011362303       -0.013130909       -0.0012420361       +0.023874396       +0.0019418983       +0.00097239072       
+0.0020659163       -0.043674525       -0.00052385995       +0.015888849       -0.0028032780       +0.0011697911       
+0.0024214337       -0.088946578       +0.00044136088       -0.016326549       -0.0035493020       -0.0018572767       
-0.0015125865       +0.060036451       +0.00041757654       -0.038039775       +0.0017189483       +0.0012142960       
+0.0014264992       -0.035439409       +0.0011124922       -0.058586926       -0.00062442697       -0.0017621195       
-0.00077110632       +0.0035630321       +0.0013959626       -0.062384380       -0.00019101579       -0.0021673959       
-0.0022881255       +0.078805092       -0.0012599709       +0.040049327       +0.0016856141       +0.0011697709       
-0.0013828948       +0.054013551       -0.0010969725       +0.057970147       +5.7977632e-05       +0.0017662270       
-0.0015034112       +0.043111871       +0.0021754761       -0.071136326       +0.0018366458       -0.0023270255       
-0.0012936875       +0.024878308       -0.00049649298       -0.0097028150       +0.0017085753       -0.0018745085       
+0.0019282619       -0.056944021       +0.0012335298       -0.056128657       -0.0012929515       +0.00090448737       
+0.0023730816       -0.062060314       +0.00078638151       -0.026328637       -0.0031643179       -0.00088897564       
+0.0014128385       -0.032158092       +0.0017443612       -0.068999753       -0.0026453607       +0.00064165949       
-0.0011934179       +0.019418580       -0.00080561437       +0.048260647       -0.0030997939       -0.00096717716       
-0.00043793167       +0.041737638       -0.0011661159       +0.048841558       +0.0026490809       -0.0010360120       
+0.0014102835       -0.070170622       +0.00095554231       -0.024164990       +0.0015062329       +0.00053279687       
